sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
350,125.4090,100,1980,2619,1767561385313211165,37,40731722
351,125.4090,100,1980,2619,1767561385317325263,37,40731722
352,125.4090,100,1980,2619,1767561385320937955,37,40731722
353,125.4090,100,1980,2619,1767561385329024136,37,40731722
354,125.4090,100,1980,2619,1767561385332652796,37,40731722
355,125.4090,100,1980,2619,1767561385336438159,37,40731722
356,125.4090,100,1980,2619,1767561385340728769,37,40753924
357,125.4090,100,1980,2619,1767561385358090503,37,40753924
358,125.4090,100,1980,2619,1767561385362786167,37,40753924
359,125.5890,100,1980,2619,1767561385369253473,37,40753924
360,125.5890,100,1980,2619,1767561385372832789,37,40753924
361,125.5890,100,1980,2619,1767561385376623400,37,40753924
362,125.5890,100,1980,2619,1767561385380376443,37,40753924
363,125.5890,100,1980,2619,1767561385388675840,37,40753924
364,125.5890,100,1980,2619,1767561385392235092,37,40753924
365,125.5890,100,1980,2619,1767561385395852872,37,40753924
366,125.5890,100,1980,2619,1767561385399635387,37,40753924
367,125.5890,100,1980,2619,1767561385403681742,37,40753924
368,125.5890,100,1980,2619,1767561385410092696,37,40753924
369,125.5890,100,1980,2619,1767561385413744844,38,40753924
370,125.5890,100,1980,2619,1767561385418007870,38,40753924
371,125.5890,100,1980,2619,1767561385422758190,38,40753924
372,125.5890,100,1980,2619,1767561385429320824,38,40753924
373,125.5890,100,1980,2619,1767561385433254986,38,40753924
374,125.5890,100,1980,2619,1767561385437030109,38,40753924
375,125.5890,100,1980,2619,1767561385441293551,38,40776608
376,125.5890,100,1980,2619,1767561385459397042,38,40776608
377,125.5890,100,1980,2619,1767561385463451429,38,40776608
378,125.5890,100,1980,2619,1767561385469949935,38,40776608
379,125.5890,100,1980,2619,1767561385473617507,38,40776608
380,125.5890,100,1980,2619,1767561385477174679,38,40776608
381,125.5890,100,1980,2619,1767561385481154730,38,40776608
382,125.5890,100,1980,2619,1767561385489148655,38,40776608
383,125.7970,100,1980,2619,1767561385492957250,38,40776608
384,125.7970,100,1980,2619,1767561385496515798,38,40776608
385,125.7970,100,1980,2619,1767561385500247625,38,40776608
386,125.7970,100,1980,2619,1767561385508221038,38,40776608
387,125.7970,100,1980,2619,1767561385511717667,38,40776608
388,125.7970,100,1980,2619,1767561385515345175,38,40776608
389,125.7970,100,1980,2619,1767561385519257897,38,40776608
390,125.7970,100,1980,2619,1767561385523385980,38,40776608
391,125.7970,100,1980,2619,1767561385529884678,38,40776608
392,125.7970,100,1980,2619,1767561385533387162,38,40776608
393,125.7970,100,1980,2619,1767561385537041678,38,40776608
394,125.7970,100,1980,2619,1767561385541020065,38,40798986
395,125.7970,100,1980,2619,1767561385558239239,38,40798986
396,125.7970,100,1980,2619,1767561385562679704,38,40798986
397,125.7970,100,1980,2619,1767561385569150658,38,40798986
398,125.7970,100,1980,2619,1767561385572771926,38,40798986
399,125.7970,100,1980,2619,1767561385576326634,38,40798986
400,125.7970,100,1980,2619,1767561385580040829,38,40798986
401,125.7970,100,1980,2619,1767561385584185168,38,40798986
402,125.7970,100,1980,2619,1767561385591016281,38,40798986
403,125.7970,100,1980,2619,1767561385594590061,38,40798986
404,125.7970,100,1980,2619,1767561385598549952,38,40798986
405,125.7970,100,1980,2619,1767561385602717298,38,40798986
406,125.7970,100,1980,2619,1767561385609171260,38,40798986
407,125.9770,100,1980,2619,1767561385612814096,38,40798986
408,125.9770,100,1980,2619,1767561385616355332,38,40798986
409,125.9770,100,1980,2619,1767561385620575830,38,40798986
410,125.9770,100,1980,2619,1767561385628498524,38,40798986
411,125.9770,100,1980,2619,1767561385632098031,38,40798986
412,125.9770,100,1980,2619,1767561385635862946,38,40798986
413,125.9770,100,1980,2619,1767561385640662386,38,40821535
414,125.9770,100,1980,2619,1767561385659916114,38,40821535
415,125.9770,100,1980,2619,1767561385663974628,38,40821535
416,125.9770,100,1980,2619,1767561385670490382,38,40821535
417,125.9770,100,1980,2619,1767561385674091330,38,40821535
418,125.9770,100,1980,2619,1767561385677637462,38,40821535
