sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
216,125.7270,0,1980,2619,1767561490139112793,37,78347356
217,125.7270,0,1980,2619,1767561490142612063,37,78347356
218,125.7270,0,1980,2619,1767561490150662690,37,78347356
219,125.7270,0,1980,2619,1767561490154907042,37,78347356
220,125.7270,0,1980,2619,1767561490158258120,37,78347356
221,125.7270,0,1980,2619,1767561490162013484,37,78347356
222,125.7270,0,1980,2619,1767561490169933809,37,78347356
223,125.7270,0,1980,2619,1767561490174390351,37,78347356
224,125.7270,0,1980,2619,1767561490178855981,37,78347356
225,125.7270,0,1980,2619,1767561490184589666,37,78369774
226,125.7270,0,1980,2619,1767561490202055998,37,78369774
227,125.7270,0,1980,2619,1767561490210091457,37,78369774
228,125.7270,0,1980,2619,1767561490214180386,37,78369774
229,125.7270,0,1980,2619,1767561490217669320,37,78369774
230,125.7270,0,1980,2619,1767561490221100910,37,78369774
231,125.7270,0,1980,2619,1767561490229308240,37,78369774
232,125.7270,0,1980,2619,1767561490232666423,37,78369774
233,125.7270,0,1980,2619,1767561490236368795,37,78369774
234,131.4230,0,1980,2619,1767561490239755298,37,78369774
235,131.4230,0,1980,2619,1767561490244258559,37,78369774
236,131.4230,0,1980,2619,1767561490250700142,37,78369774
237,131.4230,0,1980,2619,1767561490254949998,37,78369774
238,131.4230,0,1980,2619,1767561490258450772,37,78369774
239,131.4230,0,1980,2619,1767561490262143832,37,78369774
240,131.4230,0,1980,2619,1767561490270034557,37,78369774
241,131.4230,0,1980,2619,1767561490273376707,37,78369774
242,131.4230,0,1980,2619,1767561490278281054,37,78369774
243,131.4230,0,1980,2619,1767561490282487102,37,78392156
244,131.4230,0,1980,2619,1767561490300115994,37,78392156
245,131.4230,0,1980,2619,1767561490304338138,37,78392156
246,131.4230,0,1980,2619,1767561490310859688,37,78392156
247,131.4230,0,1980,2619,1767561490315101960,37,78392156
248,131.4230,0,1980,2619,1767561490318459567,37,78392156
249,131.4230,0,1980,2619,1767561490322022388,37,78392156
250,131.4230,0,1980,2619,1767561490330274358,37,78392156
251,131.4230,0,1980,2619,1767561490334345463,37,78392156
252,131.4230,0,1980,2619,1767561490338427448,37,78392156
253,131.4230,0,1980,2619,1767561490342529465,37,78392156
254,131.4230,0,1980,2619,1767561490350553981,37,78392156
255,136.1100,0,1980,2619,1767561490354124866,37,78392156
256,136.1100,0,1980,2619,1767561490357790663,37,78392156
257,136.1100,0,1980,2619,1767561490361273548,37,78392156
258,136.1100,0,1980,2619,1767561490365239854,37,78392156
259,136.1100,0,1980,2619,1767561490371771068,37,78392156
260,136.1100,0,1980,2619,1767561490375311714,37,78392156
261,136.1100,0,1980,2619,1767561490379103525,37,78392156
262,136.1100,0,1980,2619,1767561490383450117,37,78414902
263,136.1100,0,1980,2619,1767561490402029528,37,78414902
264,136.1100,0,1980,2619,1767561490409947100,37,78414902
265,136.1100,0,1980,2619,1767561490413355683,37,78414902
